100
(63,46,28.14962198673434)
(63,47,39.668702231918786)
(63,48,38.8359676895758)
(63,49,16.243417584961197)
(63,50,32.7796124780543)
(63,51,48.58136110573227)
(63,52,41.68500318786405)
(63,53,20.03539496994959)
(63,54,42.296722199707574)
(63,55,27.842132225174616)
(63,56,21.378859410795542)
(63,57,43.26093375891847)
(63,58,30.45626567226316)
(63,59,40.39004026284775)
(63,60,14.983124028033764)
(63,61,48.09576597518464)
(63,62,27.7790511121655)
(64,0,29.553866748037436)
(64,1,16.107247360433746)
(64,2,28.20850389492682)
(64,3,47.64242277820074)
(64,4,49.74074157363232)
(64,5,26.93819927997219)
(64,6,31.797433794396532)
(64,7,27.524392853605217)
(64,8,28.700599628914222)
(64,9,12.314253411053429)
(64,10,17.166502384589606)
(64,11,48.277672056699416)
(64,12,29.77708469690655)
(64,13,37.84735101718228)
(64,14,34.78344977137475)
(64,15,38.22852585144663)
(64,16,18.197985624619022)
(64,17,16.06137376503755)
(64,18,26.165305600343387)
(64,19,44.663927330040615)
(64,20,23.713231642717965)
(64,21,23.218770099290555)
(64,22,42.587284959430164)
(64,23,24.60756989013402)
(64,24,34.90349298991412)
(64,25,17.5039801482494)
(64,26,19.02899215315988)
(64,27,28.622907891345953)
(64,28,28.014826153395074)
(64,29,37.754747098610245)
(64,30,20.72413222621961)
(64,31,24.97087063537185)
(64,32,20.85059723940411)
(64,33,20.650733114420763)
(64,34,27.6208871414108)
(64,35,45.74932574303091)
(64,36,22.008293372828916)
(64,37,10.725387955690046)
(64,38,18.807634567800648)
(64,39,34.76329200206932)
(64,40,35.010015784056236)
(64,41,30.464677273859582)
(64,42,47.88787992232595)
(64,43,6.2771295742256505)
(64,44,24.769942218564758)
(64,45,17.734174611632355)
(64,46,38.861787494806435)
(64,47,22.772120949586085)
(64,48,40.82850058174768)
(64,49,40.40244764771876)
(64,50,25.991338998246945)
(64,51,17.78140826541353)
(64,52,36.411354808196236)
(64,53,40.18252121499427)
(64,54,34.8806791301088)
(64,55,39.25331505354836)
(64,56,32.736579746209856)
(64,57,37.230218936352934)
(64,58,35.91129921594961)
(64,59,42.32708872701617)
(64,60,36.48285674532594)
(64,61,8.863229514765429)
(64,62,32.58849818727385)
(64,63,29.90760776619233)
(65,0,30.930967085982598)
(65,1,34.13627009135835)
(65,2,29.44843565224682)
(65,3,48.51413730394864)
(65,4,38.953976880027454)
(65,5,53.3143084139312)
(65,6,23.831112517806822)
(65,7,48.50679859740313)
(65,8,19.907156471136425)
(65,9,48.96659575896741)
(65,10,24.065223409269002)
(65,11,29.825656096943096)
(65,12,25.380437099479128)
(65,13,39.70121164512311)
(65,14,35.2124895928045)
(65,15,20.797559752956747)
(65,16,44.824421473784916)
(65,17,37.34675677307064)
(65,18,34.05949536615083)
(65,19,19.53810199373377)
(65,20,27.22572602554031)
(65,21,34.44513143295717)
(65,22,11.701388526603544)
(65,23,25.499263502109404)
(65,24,17.161820320919666)
(65,25,28.940442544050203)
(65,26,34.929944005086554)
(65,27,49.75087972502379)
(65,28,19.937647703629928)
(65,29,47.68020986281241)
(65,30,23.03571201269905)
(65,31,33.144102097622145)
(65,32,28.986511410117245)
(65,33,18.427441630757464)
(65,34,35.930086093066)
(65,35,44.9903068066858)
(65,36,23.502802958891955)
(65,37,23.63005353947935)
(65,38,36.27198984625738)
(65,39,14.157842361394186)
(65,40,32.14737515814589)
(65,41,22.83011758679543)
(65,42,26.60673963390418)
(65,43,28.010687787926607)
(65,44,31.41891542083316)
(65,45,25.763546469569384)
(65,46,44.898536574851505)
(65,47,32.30485840602908)
(65,48,38.311572206563206)
(65,49,22.37145979292317)
(65,50,26.4038177100537)
(65,51,34.22148631147087)
(65,52,41.001395168903954)
(65,53,43.47643761562345)
(65,54,28.093696164515723)
(65,55,29.619329151810202)
(65,56,21.181263627713093)
(65,57,30.059826424415593)
(65,58,16.58885252261098)
(65,59,35.06715659345867)
(65,60,39.179053541299375)
(65,61,29.2765079974589)
(65,62,23.342623800347624)
(65,63,21.802896027966973)
(65,64,40.786469903049976)
(66,0,26.496900095290847)
(66,1,33.338090721943594)
(66,2,35.62811135528273)
(66,3,28.485921621636717)
(66,4,33.48702413753523)
(66,5,36.862889614178634)
(66,6,18.397548367115398)
(66,7,29.604023055081445)
(66,8,18.323045089166445)
(66,9,31.53702695291914)
(66,10,34.564502485508896)
(66,11,35.325618054715775)
(66,12,17.57898701488572)
(66,13,20.14789293638856)
(66,14,24.783572908826343)
(66,15,29.583405292492444)
(66,16,17.63004884687728)
(66,17,33.64077500223416)
(66,18,37.38888473858741)
(66,19,21.03738918239312)
(66,20,24.348053888640035)
(66,21,13.337314432845613)
(66,22,52.025938714556254)
(66,23,41.664389086681034)
(66,24,26.89758916608514)
(66,25,23.695572629158328)
(66,26,39.33149998897284)
(66,27,18.82467286207626)
(66,28,23.810356501504756)
(66,29,42.206896914488226)
(66,30,17.963194888831346)
(66,31,14.0913206124438)
(66,32,47.42864051211362)
(66,33,32.81509411177581)
(66,34,27.685619437453642)
(66,35,13.139191032018392)
(66,36,19.376324250423174)
(66,37,24.443891035692786)
(66,38,42.55938899296926)
(66,39,34.64050217837984)
(66,40,32.81159830853671)
(66,41,43.091952337672566)
(66,42,21.520937937137788)
(66,43,17.471347862513042)
(66,44,33.79123406692643)
(66,45,38.59783607730854)
(66,46,46.31547188449262)
(66,47,53.35025553037131)
(66,48,26.288945141315057)
(66,49,29.902960411052796)
(66,50,37.37646001096001)
(66,51,30.49649732574301)
(66,52,16.001742759386726)
(66,53,40.22315436687894)
(66,54,25.452279725735764)
(66,55,42.396844510517)
(66,56,35.38008187047801)
(66,57,26.73765606697306)
(66,58,30.28468248507042)
(66,59,29.292193703721708)
(66,60,30.304055504672235)
(66,61,35.73046953454629)
(66,62,22.85215310103459)
(66,63,22.59405354718717)
(66,64,47.574934652859994)
(66,65,35.13533927021843)
(67,0,23.259622553109697)
(67,1,15.329737712020325)
(67,2,20.963068851081772)
(67,3,32.857797279522174)
(67,4,23.692018535785785)
(67,5,36.64536771053969)
(67,6,23.172534778169823)
(67,7,38.75271829736571)
(67,8,37.8888875107005)
(67,9,26.794227377573428)
(67,10,45.56475218285919)
(67,11,21.475008769027728)
(67,12,26.89459290600198)
(67,13,40.26019009013818)
(67,14,22.889302610184757)
(67,15,26.94964223235464)
(67,16,44.73782368585149)
(67,17,44.401516094862664)
(67,18,47.13396407304168)
(67,19,21.337896519395798)
(67,20,19.67134698778696)
(67,21,36.282001516329835)
(67,22,30.46183296465165)
(67,23,19.104669363521126)
(67,24,39.178189124794706)
(67,25,29.27663193748339)
(67,26,26.92858720335132)
(67,27,7.065966209145934)
(67,28,39.38553619937192)
(67,29,31.945469195887952)
(67,30,33.860018397039525)
(67,31,21.065051516273183)
(67,32,14.630429464921361)
(67,33,22.743276844368093)
(67,34,29.50774622590573)
(67,35,34.3016135629433)
(67,36,27.403567447776872)
(67,37,31.160148266187964)
(67,38,25.331818991187408)
(67,39,28.559317753417737)
(67,40,17.92468485816031)
(67,41,21.425214432700578)
(67,42,42.90165116515677)
(67,43,29.60541186355042)
(67,44,19.604185065146687)
(67,45,37.17746111265484)
(67,46,21.562484232767748)
(67,47,24.027044658115194)
(67,48,44.337130186097724)
(67,49,11.104906463621148)
(67,50,30.90180262506787)
(67,51,22.842146285707088)
(67,52,26.754876583632146)
(67,53,26.6751101420806)
(67,54,19.43063563609714)
(67,55,44.02110837838052)
(67,56,27.97001184467095)
(67,57,18.06249373776888)
(67,58,38.82002787532457)
(67,59,22.141849495509963)
(67,60,24.15964333144503)
(67,61,26.29402634852366)
(67,62,27.548502565549395)
(67,63,35.761932949257925)
(67,64,17.89106382477013)
(67,65,26.048329321643322)
(67,66,23.102998432758167)
(68,0,34.159407407911274)
(68,1,22.123170100349228)
(68,2,34.91316047267426)
(68,3,31.069127266107365)
(68,4,28.331442940098444)
(68,5,23.758638451910144)
(68,6,32.85928288949342)
(68,7,41.499342319332456)
(68,8,22.621757971275507)
(68,9,50.6930673921397)
(68,10,45.40324827194761)
(68,11,33.81247169569655)
(68,12,27.504044099605668)
(68,13,39.57926468342154)
(68,14,25.385036213927926)
(68,15,21.04705396462769)
(68,16,34.91047982285905)
(68,17,23.8862176576963)
(68,18,24.103958849254468)
(68,19,41.5739582190041)
(68,20,36.93743859280671)
(68,21,33.88000247024405)
(68,22,13.186221272855853)
(68,23,40.07346253849943)
(68,24,26.068520144682267)
(68,25,15.7766667220071)
(68,26,22.265259516387495)
(68,27,27.565189296695284)
(68,28,24.29097462864795)
(68,29,23.32896091744874)
(68,30,19.79396360368108)
(68,31,28.448479589994385)
(68,32,13.067651870777883)
(68,33,25.61322552230412)
(68,34,37.86083570624742)
(68,35,13.652677132886023)
(68,36,27.986046959660687)
(68,37,34.975932493799526)
(68,38,4.679383061204074)
(68,39,28.541680954471516)
(68,40,57.75927918361843)
(68,41,47.7142355021826)
(68,42,26.25817618901148)
(68,43,28.54187634778432)
(68,44,28.583254594373347)
(68,45,35.6503966402589)
(68,46,26.464218375653306)
(68,47,29.520281102341155)
(68,48,39.75935199711225)
(68,49,29.78030279960532)
(68,50,29.057563927128278)
(68,51,2.6839503476178805)
(68,52,25.850574744544645)
(68,53,35.18979373410026)
(68,54,32.92677600208404)
(68,55,39.11539194744309)
(68,56,44.32506501902449)
(68,57,32.76842682184643)
(68,58,11.34478558700096)
(68,59,29.149710843182525)
(68,60,47.44994948592007)
(68,61,32.66622201177035)
(68,62,27.758921422397705)
(68,63,39.02613401367577)
(68,64,32.04485399880393)
(68,65,21.425494615761934)
(68,66,33.65791544714202)
(68,67,31.857977518827543)
(69,0,21.027762700687816)
(69,1,42.82099309621462)
(69,2,26.785499837914386)
(69,3,19.542491399208842)
(69,4,29.34686568365755)
(69,5,17.623381985025667)
(69,6,29.92167070945075)
(69,7,22.735363485149257)
(69,8,31.552779835125826)
(69,9,31.418938889752635)
(69,10,35.06730501067058)
(69,11,3.345503123696602)
(69,12,33.83044247133994)
(69,13,35.98228173893499)
(69,14,25.29325400136995)
(69,15,24.16351718488724)
(69,16,39.992654884355574)
(69,17,26.752048052722)
(69,18,23.75309667557191)
(69,19,24.775296326738324)
(69,20,46.861097907913425)
(69,21,20.585366924725353)
(69,22,43.75581450015179)
(69,23,18.251951690499567)
(69,24,21.833789137171202)
(69,25,21.438772142422255)
(69,26,27.93020615425588)
(69,27,26.900764707538972)
(69,28,36.18225201748622)
(69,29,44.35866856148923)
(69,30,23.892800132437863)
(69,31,41.02172602623119)
(69,32,43.683301229524275)
(69,33,43.36090891793879)
(69,34,32.931265893999566)
(69,35,22.932062957429167)
(69,36,37.24151343590367)
(69,37,23.35379744594981)
(69,38,30.878823698041398)
(69,39,33.64325044874222)
(69,40,35.37644418517052)
(69,41,31.351303188202213)
(69,42,21.746203094608532)
(69,43,43.744701593541116)
(69,44,35.24852451458788)
(69,45,18.35814556997488)
(69,46,23.10505023301239)
(69,47,38.015718505924454)
(69,48,44.65021969225758)
(69,49,15.810861310224787)
(69,50,39.656282098052905)
(69,51,39.0401127400909)
(69,52,40.370643208495935)
(69,53,36.96047823312511)
(69,54,26.89154483319981)
(69,55,19.13485928721521)
(69,56,38.158866372017556)
(69,57,22.267725086743305)
(69,58,34.62770270419902)
(69,59,28.497811997858697)
(69,60,39.78372665470911)
(69,61,18.6663278306426)
(69,62,38.18047775363002)
(69,63,30.861895505696125)
(69,64,30.720289012453105)
(69,65,25.091917614959915)
(69,66,36.09229053460279)
(69,67,38.11399156291928)
(69,68,11.957920394870708)
(70,0,23.851882145292414)
(70,1,33.24594246680769)
(70,2,43.187004203032906)
(70,3,32.41050297937892)
(70,4,44.230542809005165)
(70,5,32.449882619471296)
(70,6,33.74761608269628)
(70,7,42.82885582329665)
(70,8,35.555987712269356)
(70,9,37.05508025296134)
(70,10,64.41757157988411)
(70,11,30.619112639084094)
(70,12,25.939527849138496)
(70,13,47.30484749082862)
(70,14,25.53731774733631)
(70,15,27.409624681594604)
(70,16,20.128520569667298)
(70,17,35.34403273250019)
(70,18,44.98282596899692)
(70,19,27.2120528867183)
(70,20,10.413024957355063)
(70,21,49.40636964717285)
(70,22,32.95505804979941)
(70,23,16.758498914577736)
(70,24,18.957449460672763)
(70,25,33.08675986542647)
(70,26,28.063359020428575)
(70,27,30.752098675494196)
(70,28,31.460151096831698)
(70,29,19.50882628136205)
(70,30,27.647561553791117)
(70,31,7.6964903146743815)
(70,32,28.083960983192217)
(70,33,29.80913937382864)
(70,34,28.123207940936577)
(70,35,23.19944248772845)
(70,36,30.471385096104708)
(70,37,17.63105103944914)
(70,38,35.79546201813233)
(70,39,26.007367801053313)
(70,40,25.71366673405519)
(70,41,38.82995695997329)
(70,42,29.446528154174718)
(70,43,30.970973486715764)
(70,44,39.73260891531361)
(70,45,19.885335500603006)
(70,46,23.533656864841102)
(70,47,36.593104275358684)
(70,48,28.89354682039643)
(70,49,36.290736236148476)
(70,50,24.903984219699126)
(70,51,10.066506307219502)
(70,52,34.77775724338884)
(70,53,13.399584432852862)
(70,54,25.427794108741743)
(70,55,37.27196533836238)
(70,56,34.157052319941464)
(70,57,22.34497425506424)
(70,58,33.91763403180515)
(70,59,32.343008263204766)
(70,60,21.85001567362808)
(70,61,29.65670286312421)
(70,62,19.65749066759409)
(70,63,30.649511865567074)
(70,64,28.757913711561756)
(70,65,29.955435253803827)
(70,66,32.35400396676586)
(70,67,24.02793248118613)
(70,68,24.47487387721968)
(70,69,33.784996687188084)
(71,0,36.944706309165284)
(71,1,20.23949582770073)
(71,2,24.64543031197458)
(71,3,20.75616082333459)
(71,4,25.030320043094726)
(71,5,35.29930112073982)
(71,6,26.415426010195887)
(71,7,42.29559182972622)
(71,8,44.930183512961605)
(71,9,40.38404454307398)
(71,10,27.76112110401638)
(71,11,29.841556847806896)
(71,12,21.35102054809812)
(71,13,33.59134996434469)
(71,14,35.543238301636904)
(71,15,25.79380441143065)
(71,16,22.44409697262369)
(71,17,23.753043697542175)
(71,18,36.61941057263438)
(71,19,17.4639442260262)
(71,20,24.858797084085708)
(71,21,30.100233026066512)
(71,22,44.51086379694814)
(71,23,16.155559601289866)
(71,24,33.091119818286174)
(71,25,28.747285710500567)
(71,26,43.067106856679395)
(71,27,17.99986310050751)
(71,28,36.95819025938835)
(71,29,34.70457806511321)
(71,30,31.50699353673824)
(71,31,30.17243874366075)
(71,32,32.72212537746227)
(71,33,22.54039089497063)
(71,34,17.088570075936005)
(71,35,30.9855137083527)
(71,36,46.748230332099794)
(71,37,31.934583208892356)
(71,38,23.725668473340235)
(71,39,35.99125478476583)
(71,40,30.529462896199114)
(71,41,23.406539426673096)
(71,42,28.19030065886498)
(71,43,21.71976413247575)
(71,44,17.44727460271987)
(71,45,25.651293810352684)
(71,46,31.857125013441927)
(71,47,24.878903633415625)
(71,48,20.824675055641926)
(71,49,18.37179515705141)
(71,50,23.231732457933617)
(71,51,32.381742396961485)
(71,52,18.426797164128494)
(71,53,21.318832032445673)
(71,54,18.29486679677608)
(71,55,29.13351472108296)
(71,56,18.11328263422549)
(71,57,34.59954983098762)
(71,58,24.902804645103714)
(71,59,41.46208775281959)
(71,60,44.19708518231511)
(71,61,25.84515347574032)
(71,62,13.399317027232499)
(71,63,32.04452133955461)
(71,64,12.184530604321168)
(71,65,42.50080437468646)
(71,66,34.81266708040297)
(71,67,24.74708562122975)
(71,68,41.23407754536922)
(71,69,31.20539062205717)
(71,70,28.178314108101084)
(72,0,24.017127109636554)
(72,1,21.15573031993067)
(72,2,29.460684681442224)
(72,3,33.84779642748519)
(72,4,16.976353131079563)
(72,5,23.49677572065138)
(72,6,24.671466125108083)
(72,7,25.776945612086653)
(72,8,25.649732902101128)
(72,9,8.621901769877837)
(72,10,20.806720350979816)
(72,11,33.970344836240336)
(72,12,33.48132276036349)
(72,13,24.529744502797406)
(72,14,27.432328723887437)
(72,15,31.563075358930227)
(72,16,15.600843538625444)
(72,17,30.161816518341457)
(72,18,49.15848664765954)
(72,19,20.988963410884637)
(72,20,44.58697512679352)
(72,21,25.305673680779467)
(72,22,16.333846533096455)
(72,23,20.994500205127146)
(72,24,17.580110680202267)
(72,25,36.12902903479103)
(72,26,42.84086444234684)
(72,27,26.52145300627875)
(72,28,32.73472610337767)
(72,29,39.81526774131391)
(72,30,11.92985016772717)
(72,31,44.88547445770173)
(72,32,26.37895598538025)
(72,33,35.90767108025871)
(72,34,28.70805798084392)
(72,35,18.67725269193088)
(72,36,41.46664064921369)
(72,37,23.778218347258562)
(72,38,29.826240546236004)
(72,39,42.13702086205859)
(72,40,18.608429844230827)
(72,41,47.988444153132804)
(72,42,21.899691356219492)
(72,43,28.460652941130263)
(72,44,24.658127133485337)
(72,45,15.742434403198049)
(72,46,12.847586552194006)
(72,47,37.666016949812814)
(72,48,11.29630350383865)
(72,49,48.30874167249195)
(72,50,16.7671641187571)
(72,51,16.523202718674014)
(72,52,33.593920857750994)
(72,53,37.45665511265094)
(72,54,52.18335751027809)
(72,55,26.41131697024123)
(72,56,32.942936630038254)
(72,57,29.074784375301753)
(72,58,13.923412389028925)
(72,59,40.0371096790321)
(72,60,30.845209049165483)
(72,61,6.7437224327743195)
(72,62,30.986262027588758)
(72,63,28.055450330976953)
(72,64,35.058088218674065)
(72,65,35.4184646633717)
(72,66,49.79847081947206)
(72,67,34.57709498588615)
(72,68,22.529787696978303)
(72,69,26.999499417691403)
(72,70,24.304329099050108)
(72,71,25.05662899923976)
(73,0,20.080991026374576)
(73,1,35.29761625509752)
(73,2,22.82120871346299)
(73,3,21.499979399296528)
(73,4,33.374542031171906)
(73,5,43.33260145553912)
(73,6,27.296174852920025)
(73,7,29.24336986743705)
(73,8,30.749507490027305)
(73,9,33.79498527013915)
(73,10,37.358837058655254)
(73,11,32.33535896860648)
(73,12,39.621996145754395)
(73,13,23.678304285950784)
(73,14,46.90132271154113)
(73,15,39.30125832463629)
(73,16,39.66189941366161)
(73,17,20.438441298967554)
(73,18,35.020705990518394)
(73,19,30.694475677012058)
(73,20,36.30426124369587)
(73,21,39.723403761980265)
(73,22,42.104615658628774)
(73,23,21.110916201234804)
(73,24,30.976553950153864)
(73,25,39.62101691640007)
(73,26,40.679437084735696)
(73,27,28.890675913300615)
(73,28,38.182016150697095)
(73,29,16.852427767677902)
(73,30,34.0456482310908)
(73,31,42.98113193504189)
(73,32,13.261004995832131)
(73,33,25.426107624602196)
(73,34,44.91247090955518)
(73,35,33.74550007180443)
(73,36,28.89890742348288)
(73,37,32.10223742988059)
(73,38,16.532284142600467)
(73,39,32.29044583392976)
(73,40,30.50463978826853)
(73,41,42.9229529349329)
(73,42,17.897012460870673)
(73,43,25.473395554660932)
(73,44,39.586816007469395)
(73,45,30.785142064393366)
(73,46,31.275495189545857)
(73,47,17.670897204711533)
(73,48,36.79442766366034)
(73,49,25.35563738531715)
(73,50,14.095159620094055)
(73,51,50.162955159344364)
(73,52,27.793088517821104)
(73,53,44.76872316784979)
(73,54,44.78957864114628)
(73,55,35.68931131388451)
(73,56,33.21492495508752)
(73,57,40.52079465676377)
(73,58,28.82899970648939)
(73,59,43.136168269593924)
(73,60,33.35747906907016)
(73,61,18.03612051717618)
(73,62,34.88553595191381)
(73,63,29.0956182624321)
(73,64,23.52920763626453)
(73,65,18.822715453751066)
(73,66,51.28048684443431)
(73,67,26.556114011537908)
(73,68,29.925300515519936)
(73,69,21.074664415616674)
(73,70,11.21395219656161)
(73,71,32.192973523780154)
(73,72,54.268580335973034)
(74,0,18.418295703556204)
(74,1,27.74396125537249)
(74,2,24.288875831274677)
(74,3,26.99477343183684)
(74,4,36.55749905791254)
(74,5,41.26104240180081)
(74,6,19.29547339397171)
(74,7,18.199023008943705)
(74,8,24.323052417034933)
(74,9,20.250832483504603)
(74,10,28.345789023922364)
(74,11,46.583866483647924)
(74,12,30.966066657471238)
(74,13,38.619891977181055)
(74,14,21.283413453694735)
(74,15,18.272453197174972)
(74,16,14.799678776705381)
(74,17,21.372449934623603)
(74,18,27.561247293726304)
(74,19,38.596509575024726)
(74,20,19.835356556155077)
(74,21,38.61565777041588)
(74,22,26.271731892571275)
(74,23,31.148597784306247)
(74,24,34.6870984182652)
(74,25,27.988432345027007)
(74,26,46.594996056937035)
(74,27,17.51576490153972)
(74,28,30.92669657068)
(74,29,37.64250887152879)
(74,30,22.645331965515155)
(74,31,34.45681150281324)
(74,32,17.635192780715876)
(74,33,28.29785850381249)
(74,34,8.227046250703903)
(74,35,36.264798061726445)
(74,36,38.14871434856826)
(74,37,20.796342769844696)
(74,38,24.97336426473085)
(74,39,35.65052170420223)
(74,40,36.83578677094304)
(74,41,39.03097690440991)
(74,42,33.07467623141174)
(74,43,33.75030233072185)
(74,44,46.13499186702204)
(74,45,18.39885244318158)
(74,46,31.50033869824362)
(74,47,30.845153521593527)
(74,48,33.68868976628095)
(74,49,20.54236144389523)
(74,50,20.975032862957704)
(74,51,17.30196304757014)
(74,52,35.86874847804049)
(74,53,25.51027350770035)
(74,54,18.86683218699066)
(74,55,8.425368782160838)
(74,56,29.529364749232354)
(74,57,24.576610766065677)
(74,58,33.41381114449535)
(74,59,23.921178832627827)
(74,60,23.182986979681967)
(74,61,37.87411457906422)
(74,62,19.431355845612256)
(74,63,30.529448443643897)
(74,64,31.818215259639537)
(74,65,20.459505948861405)
(74,66,35.29738803393469)
(74,67,39.93560489858815)
(74,68,26.108791194079892)
(74,69,21.072881482435413)
(74,70,19.498344928425357)
(74,71,30.913995398850545)
(74,72,27.930529214581455)
(74,73,16.810473923319044)
(75,0,38.48036222953316)
(75,1,29.259623417385612)
(75,2,24.497503661110386)
(75,3,35.9854287203286)
(75,4,34.04471597791679)
(75,5,28.753385199231925)
(75,6,37.892818205909904)
(75,7,39.50368549763331)
(75,8,9.088832641803673)
(75,9,37.981304279948525)
(75,10,26.28670835855911)
(75,11,35.49480846054293)
(75,12,38.39685652518702)
(75,13,23.513032009646057)
(75,14,2.3055431119762737)
(75,15,12.888514179200822)
(75,16,40.174916311930936)
(75,17,29.193484159889145)
(75,18,31.441933376031763)
(75,19,35.53829030289811)
(75,20,14.06348549787152)
(75,21,28.492516347169342)
(75,22,40.715873163351915)
(75,23,33.48230972877783)
(75,24,25.66715440978364)
(75,25,24.168779614590203)
(75,26,33.44061719620429)
(75,27,32.74941985352059)
(75,28,26.14209277105913)
(75,29,38.122723859822635)
(75,30,19.615006720798615)
(75,31,30.83300139069157)
(75,32,38.41160360731757)
(75,33,24.737416701763202)
(75,34,18.828690837721094)
(75,35,24.725123555998806)
(75,36,1.1926976409988939)
(75,37,18.032768812538905)
(75,38,14.475606274455377)
(75,39,49.65952921759929)
(75,40,43.52477236277559)
(75,41,26.564750675729133)
(75,42,51.94451832061034)
(75,43,36.583150158268275)
(75,44,16.356094253805608)
(75,45,45.62842734757659)
(75,46,35.91069436388008)
(75,47,46.79255387616105)
(75,48,26.12387663273362)
(75,49,27.11121808651222)
(75,50,26.623605075954014)
(75,51,28.1579027780728)
(75,52,26.409874200608087)
(75,53,21.48103388155617)
(75,54,17.45145555108213)
(75,55,46.94618640354096)
(75,56,19.73436187319328)
(75,57,9.69971009330251)
(75,58,31.773780643213414)
(75,59,30.160046636569408)
(75,60,42.63188824178844)
(75,61,4.550706929547374)
(75,62,36.501402162473155)
(75,63,38.35499960684166)
(75,64,22.83176284986846)
(75,65,39.573886485386524)
(75,66,22.012012554105787)
(75,67,25.798769088811294)
(75,68,24.748395319096048)
(75,69,43.44249944699513)
(75,70,31.571598937010908)
(75,71,31.417085271402314)
(75,72,42.72866914691379)
(75,73,27.710313807112897)
(75,74,33.97419267045688)
(76,0,12.65735765896175)
(76,1,40.01235578582445)
(76,2,16.80817480460623)
(76,3,25.445501836314214)
(76,4,40.30726565008861)
(76,5,23.170698861351596)
(76,6,25.918622697718916)
(76,7,45.28596221949728)
(76,8,25.417617300736225)
(76,9,31.232205113224225)
(76,10,21.068853437262305)
(76,11,36.328736782870706)
(76,12,32.797347092151725)
(76,13,27.313647340501532)
(76,14,30.08400960355647)
(76,15,38.58621819761993)
(76,16,37.71095575849032)
(76,17,27.231529574647187)
(76,18,25.917190835582634)
(76,19,6.902611335032766)
(76,20,23.81352575653137)
(76,21,41.81729275196181)
(76,22,25.946076019794265)
(76,23,15.79802803029521)
(76,24,43.60737164778733)
(76,25,46.54733556865022)
(76,26,11.054167445881113)
(76,27,14.884238690091717)
(76,28,27.81841486750377)
(76,29,35.95869522653625)
(76,30,14.87563372827999)
(76,31,16.517739902426626)
(76,32,35.69993616317931)
(76,33,40.9922610833217)
(76,34,36.459680645157945)
(76,35,30.453017577322104)
(76,36,23.34454689089192)
(76,37,37.31529100492637)
(76,38,28.01550222025501)
(76,39,35.823008829345305)
(76,40,37.5895170564347)
(76,41,30.640361405135366)
(76,42,29.707220669687267)
(76,43,40.92277638454754)
(76,44,22.406916316525667)
(76,45,28.95288728198043)
(76,46,15.242904453659962)
(76,47,27.292744403408832)
(76,48,10.878042976944663)
(76,49,27.70929329476692)
(76,50,38.87502144574947)
(76,51,41.87542835629713)
(76,52,41.491710835635644)
(76,53,43.711710355491824)
(76,54,32.602654863939804)
(76,55,16.50643222625773)
(76,56,42.2664116788242)
(76,57,30.291482765917888)
(76,58,48.01486130693894)
(76,59,27.81528140554268)
(76,60,43.52578513924829)
(76,61,24.651566912920703)
(76,62,16.334923631356844)
(76,63,38.81311238825391)
(76,64,15.106051694626373)
(76,65,39.246186076703125)
(76,66,32.37709544054092)
(76,67,48.02155727144188)
(76,68,32.54287318716747)
(76,69,29.209703158649717)
(76,70,34.32801266757326)
(76,71,15.027891270667432)
(76,72,35.85229183316815)
(76,73,59.903379191278255)
(76,74,28.55494354991383)
(76,75,16.146994248566926)
(77,0,43.98051891819637)
(77,1,39.69585990679978)
(77,2,27.048467503657903)
(77,3,32.791361389662576)
(77,4,31.788585558377225)
(77,5,37.744635912457696)
(77,6,24.506309068440494)
(77,7,29.438208005221124)
(77,8,42.896868873019756)
(77,9,38.0959075585122)
(77,10,33.95747746673351)
(77,11,34.369159112333875)
(77,12,7.585651500006087)
(77,13,13.556581710834635)
(77,14,27.17442749618548)
(77,15,41.8571708595055)
(77,16,23.237195100437987)
(77,17,44.57284015583703)
(77,18,26.733686129483672)
(77,19,26.90733273817457)
(77,20,35.128378676184816)
(77,21,31.86676434714344)
(77,22,27.398887366055366)
(77,23,34.96132821184177)
(77,24,35.905693821282235)
(77,25,29.610829153071162)
(77,26,38.536541408395394)
(77,27,16.841601593125887)
(77,28,22.93444742397942)
(77,29,20.152207756250476)
(77,30,38.11839227837156)
(77,31,38.213353538347356)
(77,32,33.55026864174707)
(77,33,18.03253325625682)
(77,34,20.513868205548338)
(77,35,24.894334661742555)
(77,36,45.88168342445467)
(77,37,28.952921992688427)
(77,38,20.560607406723644)
(77,39,21.297143962477257)
(77,40,24.616634384871595)
(77,41,32.9704798887756)
(77,42,8.477018105652732)
(77,43,38.222630333466086)
(77,44,14.761478275954037)
(77,45,55.36909543377704)
(77,46,36.97670451140803)
(77,47,19.469082225716463)
(77,48,29.047775727111937)
(77,49,36.71071290075961)
(77,50,22.421986802024996)
(77,51,35.28557338678237)
(77,52,21.673400469571)
(77,53,37.00061601224798)
(77,54,36.701773800753436)
(77,55,17.832459884808337)
(77,56,26.405134982552212)
(77,57,26.517762014644866)
(77,58,33.18516449078846)
(77,59,31.37311938028445)
(77,60,39.82583682063649)
(77,61,36.54942052025022)
(77,62,36.33843514991625)
(77,63,30.734649953500426)
(77,64,18.681485020716515)
(77,65,33.28629541948591)
(77,66,8.889427991289342)
(77,67,45.38580788961856)
(77,68,39.23564320735396)
(77,69,16.805870110060237)
(77,70,22.033243546916005)
(77,71,28.949919572342395)
